Title,Tags
Building static hash table with particular collisions,<hash
Building static hash table with particular collisions,<hash-tables
What to do when the information gain on decision trees is 0 for all possible splits?,<artificial-intelligence
What to do when the information gain on decision trees is 0 for all possible splits?,<data-mining
Sum of Maximum of continuous blocks of length k,<arrays
Sum of Maximum of continuous blocks of length k,<maximum-subarray
"Matrix permanent, #P-hard problems and NP",<complexity-theory
Avoiding loss of significance without series expansion,<numerical-analysis
Time spent on hashing and rate of compression of a set,<data-compression
Time spent on hashing and rate of compression of a set,<hashing
Is it correct to say that CPU's only compute threads?,<parallel-computing
Is it correct to say that CPU's only compute threads?,<threads
When to not use count sort?,<algorithms
When to not use count sort?,<sorting
Is it legal to draw an NFA with fewer nodes than what I normally see?,<automata
Is it legal to draw an NFA with fewer nodes than what I normally see?,<finite-automata
Is it legal to draw an NFA with fewer nodes than what I normally see?,<regular-expressions
"Counting all $x,y,z$ such that $a[x] > a[y] + a[z]$",<time-complexity
"Counting all $x,y,z$ such that $a[x] > a[y] + a[z]$",<space-complexity
The most efficient algorithm for computing cardinality of sumset,<algorithms
The most efficient algorithm for computing cardinality of sumset,<counting
Does Huffman algorithm generate a minimal weight of a tree?,<algorithms
Does Huffman algorithm generate a minimal weight of a tree?,<algorithm-analysis
Does Huffman algorithm generate a minimal weight of a tree?,<huffman-coding
Proving right quotient of two languages,<regular-languages
Proving right quotient of two languages,<automata
Proving right quotient of two languages,<dfa
Eliminating left recursion and left factoring this grammar,<context-free
Eliminating left recursion and left factoring this grammar,<compilers
Eliminating left recursion and left factoring this grammar,<left-recursion
Decidability of dependent typing on primitive recursive languages,<computability
Decidability of dependent typing on primitive recursive languages,<undecidability
Decidability of dependent typing on primitive recursive languages,<type-checking
Decidability of dependent typing on primitive recursive languages,<dependent-types
Decidability of dependent typing on primitive recursive languages,<primitive-recursion
What is extra thread for idle time,<threads
What is extra thread for idle time,<multi-tasking
Transform grammar for repeating characters into LL(1),<formal-languages
Transform grammar for repeating characters into LL(1),<left-recursion
Is there a degree-2 SOS rewriting of the Goemans-Williamson rounding?,<complexity-theory
Is there a degree-2 SOS rewriting of the Goemans-Williamson rounding?,<np-complete
Is there a degree-2 SOS rewriting of the Goemans-Williamson rounding?,<optimization
Is there a degree-2 SOS rewriting of the Goemans-Williamson rounding?,<np-hard
Edge-connectivity of a weighted undirected graph,<graphs
Edge-connectivity of a weighted undirected graph,<weighted-graphs
Functional programming with branches that have no order?,<programming-languages
Functional programming with branches that have no order?,<functional-programming
Functional programming with branches that have no order?,<program-optimization
Functional programming with branches that have no order?,<language-design
Functional programming with branches that have no order?,<ordering
"Select a set of elements from a 2D matrix, such that each element comes from distinct row and column",<algorithms
"Select a set of elements from a 2D matrix, such that each element comes from distinct row and column",<graphs
"Select a set of elements from a 2D matrix, such that each element comes from distinct row and column",<arrays
Quicksort $T(n)_{best}=\Omega(n\log n) $ proof,<asymptotics
Quicksort $T(n)_{best}=\Omega(n\log n) $ proof,<correctness-proof
Quicksort $T(n)_{best}=\Omega(n\log n) $ proof,<quicksort
What is the role of mathematics in programming?,<programming-languages
What is the role of mathematics in programming?,<mathematical-foundations
What is the formal analysis with Simple Uniform Hashing that the load factor is $\alpha = \frac{n}{m}$,<algorithm-analysis
What is the formal analysis with Simple Uniform Hashing that the load factor is $\alpha = \frac{n}{m}$,<probability-theory
What is the formal analysis with Simple Uniform Hashing that the load factor is $\alpha = \frac{n}{m}$,<hash
What is the formal analysis with Simple Uniform Hashing that the load factor is $\alpha = \frac{n}{m}$,<hash-tables
What is the formal analysis with Simple Uniform Hashing that the load factor is $\alpha = \frac{n}{m}$,<hashing
Different probabilistic statement for Simple Uniform Hashing,<algorithm-analysis
Different probabilistic statement for Simple Uniform Hashing,<probability-theory
Different probabilistic statement for Simple Uniform Hashing,<hash
Different probabilistic statement for Simple Uniform Hashing,<hash-tables
Different probabilistic statement for Simple Uniform Hashing,<hashing
Undecidability of language,<computability
Undecidability of language,<reductions
Undecidability of language,<undecidability
Proving that English is not a regular language,<formal-languages
Proving that English is not a regular language,<regular-languages
Proving that English is not a regular language,<natural-lang-processing
Proving that a programming language is not regular,<formal-languages
Proving that a programming language is not regular,<regular-languages
How do you express the theorem statement about unsuccessful search on average-case for unsuccessful searches in hashing with quantifiers?,<algorithm-analysis
How do you express the theorem statement about unsuccessful search on average-case for unsuccessful searches in hashing with quantifiers?,<terminology
How do you express the theorem statement about unsuccessful search on average-case for unsuccessful searches in hashing with quantifiers?,<data-structures
How do you express the theorem statement about unsuccessful search on average-case for unsuccessful searches in hashing with quantifiers?,<hash-tables
How do you express the theorem statement about unsuccessful search on average-case for unsuccessful searches in hashing with quantifiers?,<average-case
Regular Expression simplification,<formal-languages
Regular Expression simplification,<regular-languages
Regular Expression simplification,<regular-expressions
How broken is LCG in the case of partial output?,<algorithms
How broken is LCG in the case of partial output?,<cryptography
How broken is LCG in the case of partial output?,<randomness
How broken is LCG in the case of partial output?,<sampling
How broken is LCG in the case of partial output?,<pseudo-random-generators
Acceptance behavior of L and NL with and without cycling,<complexity-theory
Acceptance behavior of L and NL with and without cycling,<space-complexity
Is there any uncountable Turing decidable language?,<formal-languages
Is there any uncountable Turing decidable language?,<turing-machines
Is there any uncountable Turing decidable language?,<regular-languages
Is there any uncountable Turing decidable language?,<church-turing-thesis
What is the correct way to define time constructible functions?,<complexity-theory
What is the correct way to define time constructible functions?,<time-complexity
Dijkstra's algorithm to compute shortest paths using k edges?,<algorithms
Dijkstra's algorithm to compute shortest paths using k edges?,<graphs
Dijkstra's algorithm to compute shortest paths using k edges?,<dynamic-programming
Dijkstra's algorithm to compute shortest paths using k edges?,<shortest-path
Dijkstra's algorithm to compute shortest paths using k edges?,<weighted-graphs
Proof of Manna-Pnueli algorithm for mutual exclusion being incorrect,<algorithms
Proof of Manna-Pnueli algorithm for mutual exclusion being incorrect,<mutual-exclusion
Proof of Manna-Pnueli algorithm for mutual exclusion being incorrect,<multi-tasking
Index of a language and its reversal,<formal-languages
Index of a language and its reversal,<regular-languages
Index of a language and its reversal,<finite-automata
Time complexity of function call,<algorithms
Time complexity of function call,<algorithm-analysis
Approximation Algorithm for Independet Set Problem: Any Explanation Please?,<approximation
How to make sense of this context-sensitive production in a textbook? (a typo perhaps?),<formal-grammars
How to make sense of this context-sensitive production in a textbook? (a typo perhaps?),<context-sensitive
Clarification of the definition of a POMDP,<automata
Clarification of the definition of a POMDP,<artificial-intelligence
Clarification of the definition of a POMDP,<markov-chains
Clarification of the definition of a POMDP,<agent-based-computing
Complexity class of maximum flow problem with random arc capacity,<complexity-theory
Complexity class of maximum flow problem with random arc capacity,<graph-theory
Complexity class of maximum flow problem with random arc capacity,<max-flow
Complexity class of maximum flow problem with random arc capacity,<random-graphs
Huffman Coding and Depth Calculation?,<algorithms
Huffman Coding and Depth Calculation?,<data-structures
Huffman Coding and Depth Calculation?,<trees
Huffman Coding and Depth Calculation?,<probability-theory
Huffman Coding and Depth Calculation?,<coding-theory
"Let $L=\{a^nb^nc^n | n\geq 0\}$ , then $\overline{L}$ is context free",<formal-grammars
How BDI agent can select next step (action)?,<logic
How BDI agent can select next step (action)?,<simulation
How BDI agent can select next step (action)?,<linear-temporal-logic
How BDI agent can select next step (action)?,<temporal-logic
How BDI agent can select next step (action)?,<agent-based-computing
Simplifying Boolean Expression,<logic
Simplifying Boolean Expression,<boolean-algebra
Simplifying Boolean Expression,<digital-circuits
Simplifying Boolean Expression,<karnaugh-map
What are the reasons to learn different algorithms / data structures serving the same purpose?,<algorithms
What are the reasons to learn different algorithms / data structures serving the same purpose?,<data-structures
What are the reasons to learn different algorithms / data structures serving the same purpose?,<education
What are the reasons to learn different algorithms / data structures serving the same purpose?,<didactics
What is the difference between Cased-based Reasoning and Rule-based reasoning?,<terminology
What is the difference between Cased-based Reasoning and Rule-based reasoning?,<machine-learning
What is the difference between Cased-based Reasoning and Rule-based reasoning?,<artificial-intelligence
What is the difference between Cased-based Reasoning and Rule-based reasoning?,<case-based-reasoning
Regular languages and constructing a regular grammar,<formal-languages
Regular languages and constructing a regular grammar,<regular-languages
Regular languages and constructing a regular grammar,<formal-grammars
Certificate Definition of NL,<complexity-theory
Certificate Definition of NL,<turing-machines
Certificate Definition of NL,<space-complexity
Certificate Definition of NL,<3-sat
Certificate Definition of NL,<computational-complexity
Contracting Several nodes into one node,<graphs
What is a good example to illustrate the difference between isomorphic and homomorphic representations?,<terminology
What is a good example to illustrate the difference between isomorphic and homomorphic representations?,<artificial-intelligence
What is a good example to illustrate the difference between isomorphic and homomorphic representations?,<knowledge-representation
Question about DFA for exact string matching,<finite-automata
Question about DFA for exact string matching,<strings
Question about DFA for exact string matching,<exact-string-matching
Is the Kleene star of an intersection contained in the intersection of Kleene stars?,<formal-languages
Is the Kleene star of an intersection contained in the intersection of Kleene stars?,<kleene-star
Algorithm: Finding shortest path through a dungeon in a game,<algorithms
Algorithm: Finding shortest path through a dungeon in a game,<graphs
Algorithm: Finding shortest path through a dungeon in a game,<optimization
Algorithm: Finding shortest path through a dungeon in a game,<shortest-path
Find the minimum count of elements summing to a pre-defined sum,<algorithms
Normalized measure from dynamic time warping,<machine-learning
Normalized measure from dynamic time warping,<pattern-recognition
Normalized measure from dynamic time warping,<time-series-analysis
How is n-gram different from k-mer?,<strings
How is n-gram different from k-mer?,<string-metrics
How is n-gram different from k-mer?,<substrings
How is n-gram different from k-mer?,<subsequences
How is n-gram different from k-mer?,<bioinformatics
An ID (auto increment integer) always as primary key for each db-table?,<databases
Calculate maximum ammount of Bus Bandwidth,<cpu
"Succinct data structure for ""bookkeeping problem""",<algorithms
"Succinct data structure for ""bookkeeping problem""",<data-structures
"Succinct data structure for ""bookkeeping problem""",<data-compression
How to handle horizontal lines in the Polyfill Algorithm?,<algorithms
How to handle horizontal lines in the Polyfill Algorithm?,<computational-geometry
How do I prove Berman's theorem?,<complexity-theory
How do I prove Berman's theorem?,<np-complete
How do I prove Berman's theorem?,<np
Pi in place of binary,<computational-complexity
Is it possible to compute -12 (decimal) in 4 bits binary,<computer-architecture
Is it possible to compute -12 (decimal) in 4 bits binary,<arithmetic
"Swap and Memory: Stack, Heap, or Both?",<memory-management
Is there a known method for constructing a grammar given a finite set of finite strings?,<formal-languages
Is there a known method for constructing a grammar given a finite set of finite strings?,<regular-languages
Is there a known method for constructing a grammar given a finite set of finite strings?,<formal-grammars
Is there a known method for constructing a grammar given a finite set of finite strings?,<finite-sets
How to write an EBNF grammar for Java float literals?,<formal-grammars
How to write an EBNF grammar for Java float literals?,<java
What are witnesses C and k for an O-bound?,<asymptotics
What are witnesses C and k for an O-bound?,<landau-notation
Can I change the input of my reductionduring the proof?,<complexity-theory
Can I change the input of my reductionduring the proof?,<reductions
Can I change the input of my reductionduring the proof?,<proof-techniques
Can I change the input of my reductionduring the proof?,<np-hard
Why is the processes address space a continuous block in RAM?,<operating-systems
Why is the processes address space a continuous block in RAM?,<memory-management
Why is the processes address space a continuous block in RAM?,<virtual-memory
Detect assigned variables in expression in linear time,<algorithms
Detect assigned variables in expression in linear time,<programming-languages
Detect assigned variables in expression in linear time,<compilers
Are accepting states and unaccepting states distinguishable?,<automata
Are accepting states and unaccepting states distinguishable?,<finite-automata
Find all pairs of strings in a set with Levenshtein distance < d,<algorithms
Find all pairs of strings in a set with Levenshtein distance < d,<strings
Find all pairs of strings in a set with Levenshtein distance < d,<string-metrics
Find all pairs of strings in a set with Levenshtein distance < d,<edit-distance
How do I select a subset such that the sum and the product are greater than some value?,<algorithms
How do I select a subset such that the sum and the product are greater than some value?,<complexity-theory
How do I select a subset such that the sum and the product are greater than some value?,<np-hard
Not respecting the 3rd rule of a LL(1) grammar,<formal-grammars
Not respecting the 3rd rule of a LL(1) grammar,<ll-k
"Can I use the set of ""used arguments values"" as a memoization key for a deterministic function?",<algorithms
"Can I use the set of ""used arguments values"" as a memoization key for a deterministic function?",<correctness-proof
"Can I use the set of ""used arguments values"" as a memoization key for a deterministic function?",<memoization
"How many $(x, y)$-paths of length $20$ are there, where $x$, $y$ adjacent vertices in cycle $C_5$?",<graph-theory
"How many $(x, y)$-paths of length $20$ are there, where $x$, $y$ adjacent vertices in cycle $C_5$?",<graphs
"How many $(x, y)$-paths of length $20$ are there, where $x$, $y$ adjacent vertices in cycle $C_5$?",<combinatorics
"How many $(x, y)$-paths of length $20$ are there, where $x$, $y$ adjacent vertices in cycle $C_5$?",<discrete-mathematics
Complexity class of a counting problem,<complexity-theory
Complexity class of a counting problem,<matching
Complexity class of a counting problem,<bipartite-matching
Complexity class of a counting problem,<counting
Insertion sort with pairs of numbers already in order,<algorithms
Insertion sort with pairs of numbers already in order,<algorithm-analysis
Insertion sort with pairs of numbers already in order,<runtime-analysis
Insertion sort with pairs of numbers already in order,<sorting
Why is universal turing machine considered with only one head?,<complexity-theory
Why is universal turing machine considered with only one head?,<turing-machines
Why is universal turing machine considered with only one head?,<computation-models
Why is universal turing machine considered with only one head?,<simulation
Find the number of words in a language of given length,<formal-languages
Minimal basis for set of binary vectors using XOR,<complexity-theory
Minimal basis for set of binary vectors using XOR,<arithmetic
Minimal basis for set of binary vectors using XOR,<matrices
Minimal basis for set of binary vectors using XOR,<linear-algebra
Longest double increasing subsequence (LIS variant),<algorithms
Longest double increasing subsequence (LIS variant),<dynamic-programming
Longest double increasing subsequence (LIS variant),<recursion
Longest double increasing subsequence (LIS variant),<correctness-proof
What can be said in general about a homomorphism between two regular languages?,<formal-languages
What can be said in general about a homomorphism between two regular languages?,<regular-languages
What can be said in general about a homomorphism between two regular languages?,<group-theory
"Augmented Edge Connectivity Problem for a Weighted, Undirected Graph",<algorithms
"Augmented Edge Connectivity Problem for a Weighted, Undirected Graph",<graphs
Can valid sub-parses be added to an earley chart after a successful parse has been recognized?,<parsers
Can valid sub-parses be added to an earley chart after a successful parse has been recognized?,<natural-lang-processing
What is examples of languages to prove the inclusions between families of languages generated by matrix grammars?,<formal-grammars
XOR two numbers,<logic
XOR two numbers,<arithmetic
XOR two numbers,<xor
Finding the number of square prefixes of a string in linear time,<algorithms
Finding the number of square prefixes of a string in linear time,<strings
Finding the number of square prefixes of a string in linear time,<counting
Conflict Driven Clause Learning combined with brute force,<algorithms
Conflict Driven Clause Learning combined with brute force,<machine-learning
Conflict Driven Clause Learning combined with brute force,<satisfiability
Communication allowed in the NC^i model?,<complexity-theory
Communication allowed in the NC^i model?,<parallel-computing
DP - Removing contiguous subsequences from a sequence optimally,<algorithms
DP - Removing contiguous subsequences from a sequence optimally,<dynamic-programming
DP - Removing contiguous subsequences from a sequence optimally,<decision-problem
Why is simulation by non deterministic Turing machine faster than a deterministic one?,<complexity-theory
Why is simulation by non deterministic Turing machine faster than a deterministic one?,<turing-machines
Why is simulation by non deterministic Turing machine faster than a deterministic one?,<nondeterminism
Why is simulation by non deterministic Turing machine faster than a deterministic one?,<simulation
Is Post's correspondence problem recognizable?,<computability
Is Post's correspondence problem recognizable?,<semi-decidability
Computing the intersection of N sets over an M-element universe,<algorithms
Computing the intersection of N sets over an M-element universe,<distributed-systems
Computing the intersection of N sets over an M-element universe,<parallel-computing
Computing the intersection of N sets over an M-element universe,<sets
Hyper parameter and complexity in $K$ nearest neighbors,<algorithms
Hyper parameter and complexity in $K$ nearest neighbors,<complexity-theory
Hyper parameter and complexity in $K$ nearest neighbors,<machine-learning
How is a human brain the same as a computer?,<computer-architecture
Variation on Bellman-Ford Algorithms?,<algorithms
Variation on Bellman-Ford Algorithms?,<graph-theory
Variation on Bellman-Ford Algorithms?,<data-structures
Variation on Bellman-Ford Algorithms?,<trees
Variation on Bellman-Ford Algorithms?,<shortest-path
How to train SVM in matlab / python for MultiLabel data?,<machine-learning
How to train SVM in matlab / python for MultiLabel data?,<svm
Examples of specialized instructions of assembly language not available in compilers?,<programming-languages
Examples of specialized instructions of assembly language not available in compilers?,<compilers
Compare regex in programming languages with regular expression from automata/formal language?,<reference-request
Compare regex in programming languages with regular expression from automata/formal language?,<programming-languages
Compare regex in programming languages with regular expression from automata/formal language?,<regular-expressions
Why ternary computers like Setun didn't catch on?,<computer-architecture
Why Is KD-Tree-based Nearest Neighbor Exponential in K?,<algorithm-analysis
Why Is KD-Tree-based Nearest Neighbor Exponential in K?,<data-structures
Why Is KD-Tree-based Nearest Neighbor Exponential in K?,<search-trees
Why Is KD-Tree-based Nearest Neighbor Exponential in K?,<nearest-neighbour
Why Is KD-Tree-based Nearest Neighbor Exponential in K?,<search
Do Scheme operators have associativity?,<programming-languages
What is the difference between a function and a procedure,<programming-languages
"If L is regular, so is L2 (proof using closure properties)",<formal-languages
"If L is regular, so is L2 (proof using closure properties)",<regular-languages
Are Random Forests Turing-Complete?,<algorithms
Are Random Forests Turing-Complete?,<randomized-algorithms
Are Random Forests Turing-Complete?,<turing-completeness
What is meant by 'simultaneously computing' all partial derivatives of an arithmetic circuit?,<complexity-theory
What is meant by 'simultaneously computing' all partial derivatives of an arithmetic circuit?,<circuits
"""Not in big theta but in big O""",<asymptotics
How might I express a sequence of operations in formal terms?,<programming-languages
How might I express a sequence of operations in formal terms?,<semantics
How might I express a sequence of operations in formal terms?,<formal-methods
How can I show that the Cook-Levin theorem does not relativize?,<complexity-theory
How can I show that the Cook-Levin theorem does not relativize?,<np
How can I show that the Cook-Levin theorem does not relativize?,<nondeterminism
How can I show that the Cook-Levin theorem does not relativize?,<oracle-machines
How can I show that the Cook-Levin theorem does not relativize?,<relativization
Linear equation solving with special sparse coefficient matrix,<algorithms
Linear equation solving with special sparse coefficient matrix,<time-complexity
Linear equation solving with special sparse coefficient matrix,<linear-algebra
Linear equation solving with special sparse coefficient matrix,<numerical-algorithms
DFA for $L_1={w:(n_a(w)+2n_b(w)) mod 3<2}$ and $L_2=\{w:(n_a(w)+2n_b(w))\text{mod 3}<2\}$,<regular-languages
DFA for $L_1={w:(n_a(w)+2n_b(w)) mod 3<2}$ and $L_2=\{w:(n_a(w)+2n_b(w))\text{mod 3}<2\}$,<automata
DFA for $L_1={w:(n_a(w)+2n_b(w)) mod 3<2}$ and $L_2=\{w:(n_a(w)+2n_b(w))\text{mod 3}<2\}$,<finite-automata
DFA for $L_1={w:(n_a(w)+2n_b(w)) mod 3<2}$ and $L_2=\{w:(n_a(w)+2n_b(w))\text{mod 3}<2\}$,<regular-expressions
how to generate/read a glyph in ocr?,<ocr
How to compute $\mathbf{X}^T \mathbf{X}$ efficiently for large $\mathbf{X}$?,<algorithms
How to compute $\mathbf{X}^T \mathbf{X}$ efficiently for large $\mathbf{X}$?,<efficiency
How to compute $\mathbf{X}^T \mathbf{X}$ efficiently for large $\mathbf{X}$?,<cpu-cache
How to compute $\mathbf{X}^T \mathbf{X}$ efficiently for large $\mathbf{X}$?,<linear-algebra
How to compute $\mathbf{X}^T \mathbf{X}$ efficiently for large $\mathbf{X}$?,<space-analysis
Properties of coset,<linear-algebra
Properties of coset,<coding-theory
Turing-Complete Supervised Learning Algorithms,<algorithms
Turing-Complete Supervised Learning Algorithms,<turing-completeness
Time complexity of comparing two $N \times N$ Matrices?,<complexity-theory
Time complexity of comparing two $N \times N$ Matrices?,<time-complexity
Time complexity of comparing two $N \times N$ Matrices?,<lower-bounds
Time complexity of comparing two $N \times N$ Matrices?,<matrices
Determine if there are 2 integers in 2 separate arrays add up to a given number,<algorithms
Determine if there are 2 integers in 2 separate arrays add up to a given number,<hash-tables
Language where pumping does not work -- Pumping lemma,<pumping-lemma
Examples of k-core graphs,<graphs
Running-time cost of Tweaked Nested Loop,<algorithm-analysis
Running-time cost of Tweaked Nested Loop,<runtime-analysis
Running-time cost of Tweaked Nested Loop,<loops
Pointer Machine Graph double string,<complexity-theory
Pointer Machine Graph double string,<graph-theory
Pointer Machine Graph double string,<turing-machines
On submultisets of given cardinality and bound that sum to $0$,<complexity-theory
On submultisets of given cardinality and bound that sum to $0$,<np-complete
On submultisets of given cardinality and bound that sum to $0$,<decision-problem
Is there any difference between information architecture and information structure in case of web apps?,<terminology
Is there any difference between information architecture and information structure in case of web apps?,<information-theory
Context sensitive grammar for an odd number of copies of the same word,<formal-languages
Context sensitive grammar for an odd number of copies of the same word,<formal-grammars
Context sensitive grammar for an odd number of copies of the same word,<context-sensitive
Meaning of topological distance between 2 pixels,<image-processing
Meaning of topological distance between 2 pixels,<topology
Finite State Machine that only accepts strings with equal number of 0's and 1's,<algorithms
Finite State Machine that only accepts strings with equal number of 0's and 1's,<turing-machines
Finite State Machine that only accepts strings with equal number of 0's and 1's,<finite-automata
Implicit complexity and interpretation of total languages,<complexity-theory
Implicit complexity and interpretation of total languages,<computability
Implicit complexity and interpretation of total languages,<polynomial-time
Implicit complexity and interpretation of total languages,<interpreters
Countability of a binary tree,<combinatorics
Countability of a binary tree,<trees
Countability of a binary tree,<binary-trees
Countability of a binary tree,<sets
Countability of a binary tree,<uncountability
"Is there a deterministic algorithm to construct $(n,k)$-universal set of minimum size?",<algorithms
"Is there a deterministic algorithm to construct $(n,k)$-universal set of minimum size?",<sets
"Is there a deterministic algorithm to construct $(n,k)$-universal set of minimum size?",<coding-theory
Common data structure examples,<data-structures
Common data structure examples,<reference-request
Common data structure examples,<education
How many different heaps are there of a given shape?,<data-structures
How many different heaps are there of a given shape?,<binary-trees
How many different heaps are there of a given shape?,<heaps
Decomposing a closed walk in a directed graph into cycles,<graph-theory
Decomposing a closed walk in a directed graph into cycles,<reference-request
Is the NP-hardness Proof with One Way Implication Correct and Why?,<complexity-theory
Is the NP-hardness Proof with One Way Implication Correct and Why?,<reductions
Is the NP-hardness Proof with One Way Implication Correct and Why?,<proof-techniques
Can I remove left recursion on this grammar,<context-free
Can I remove left recursion on this grammar,<formal-grammars
Can I remove left recursion on this grammar,<left-recursion
Turing machine that can tell if it ends in standard position?,<computability
Turing machine that can tell if it ends in standard position?,<turing-machines
Turing machine that can tell if it ends in standard position?,<computation-models
Proof by Reduction: From Empty Language to Halting Problem on Empty Input,<turing-machines
Proof by Reduction: From Empty Language to Halting Problem on Empty Input,<halting-problem
Proof by Reduction: From Empty Language to Halting Problem on Empty Input,<correctness-proof
Output process of a G/M/1 queue,<probability-theory
Output process of a G/M/1 queue,<queueing-theory
Reasoning approaches for implementing a Knowledge-based System?,<artificial-intelligence
Reasoning approaches for implementing a Knowledge-based System?,<knowledge-representation
Reasoning approaches for implementing a Knowledge-based System?,<recommendation-systems
Reasoning approaches for implementing a Knowledge-based System?,<interactive-proof-systems
Reasoning approaches for implementing a Knowledge-based System?,<case-based-reasoning
Searching through all program of a stack-based language with little memory,<programming-languages
Searching through all program of a stack-based language with little memory,<search-algorithms
Searching through all program of a stack-based language with little memory,<efficiency
Searching through all program of a stack-based language with little memory,<enumeration
Searching through all program of a stack-based language with little memory,<space-analysis
Turing machine enumerator,<computability
Turing machine enumerator,<turing-machines
Turing machine enumerator,<enumeration
what is difference between multilayer perceptron and multilayer neural network?,<neural-networks
what is difference between multilayer perceptron and multilayer neural network?,<perceptron
premiss of reduction rule (abst) of pure type systems,<lambda-calculus
premiss of reduction rule (abst) of pure type systems,<type-theory
premiss of reduction rule (abst) of pure type systems,<semantics
Optimization of 3D graph position calculations,<algorithms
Optimization of 3D graph position calculations,<graphs
Number of processes needed to maximize CPU utilization under I/O wait conditions,<computer-architecture
Number of processes needed to maximize CPU utilization under I/O wait conditions,<cpu
Grammar for square numbers in unary,<formal-grammars
Grammar for square numbers in unary,<context-sensitive
How not to prove that P ≠ NP implies NP ≠ PSPACE,<complexity-theory
How not to prove that P ≠ NP implies NP ≠ PSPACE,<proof-techniques
How not to prove that P ≠ NP implies NP ≠ PSPACE,<np
How not to prove that P ≠ NP implies NP ≠ PSPACE,<p-vs-np
What does it take to massively parallelize a flow matrix equation?,<algorithms
What does it take to massively parallelize a flow matrix equation?,<parallel-computing
What does it take to massively parallelize a flow matrix equation?,<numerical-algorithms
Algorithm for solving rectangle puzzle,<algorithms
Algorithm for solving rectangle puzzle,<arrays
Help me understand the logic behind x - y in binary by boolean?,<arithmetic
Help me understand the logic behind x - y in binary by boolean?,<boolean-algebra
Rank of random binary matrix subset,<linear-algebra
General question on approach to showing sample size required is $\Omega(\cdot)$,<complexity-theory
General question on approach to showing sample size required is $\Omega(\cdot)$,<algorithm-analysis
General question on approach to showing sample size required is $\Omega(\cdot)$,<runtime-analysis
Test cases for graph embeddability problem,<np-hard
Test cases for graph embeddability problem,<software-testing
Can the right childs of a node in an AVL tree be both balanced after an insert and need rebalancing?,<data-structures
Can the right childs of a node in an AVL tree be both balanced after an insert and need rebalancing?,<binary-trees
Can the right childs of a node in an AVL tree be both balanced after an insert and need rebalancing?,<search-trees
Can the right childs of a node in an AVL tree be both balanced after an insert and need rebalancing?,<balanced-search-trees
Does the rebalancing propagate upwards only to update the height of the nodes in an AVL tree?,<data-structures
Does the rebalancing propagate upwards only to update the height of the nodes in an AVL tree?,<binary-trees
Does the rebalancing propagate upwards only to update the height of the nodes in an AVL tree?,<search-trees
Does the rebalancing propagate upwards only to update the height of the nodes in an AVL tree?,<balanced-search-trees
What are the limitations of LSTMs?,<machine-learning
What are the limitations of LSTMs?,<neural-networks
Why do you reason about the minimum number of nodes of an AVL tree of height h to argue the height is $\log n$ of an AVL tree?,<data-structures
Why do you reason about the minimum number of nodes of an AVL tree of height h to argue the height is $\log n$ of an AVL tree?,<binary-trees
Why do you reason about the minimum number of nodes of an AVL tree of height h to argue the height is $\log n$ of an AVL tree?,<search-trees
Why do you reason about the minimum number of nodes of an AVL tree of height h to argue the height is $\log n$ of an AVL tree?,<balanced-search-trees
Generating constraints to solve dependently-typed metavariables?,<reference-request
Generating constraints to solve dependently-typed metavariables?,<lambda-calculus
Generating constraints to solve dependently-typed metavariables?,<type-theory
Generating constraints to solve dependently-typed metavariables?,<dependent-types
Generating constraints to solve dependently-typed metavariables?,<unification
Robot lawyer algorithm,<reference-request
Robot lawyer algorithm,<artificial-intelligence
Average prefix code length of every 4-sized frequency vector is bounded at 2,<binary-trees
Average prefix code length of every 4-sized frequency vector is bounded at 2,<data-compression
Average prefix code length of every 4-sized frequency vector is bounded at 2,<huffman-coding
Find the distance between two points on any 3d surface,<algorithms
"Select a subset of the columns in $3\times n$ matrix, is it NP-hard?",<reductions
"Select a subset of the columns in $3\times n$ matrix, is it NP-hard?",<np-hard
Big Oh vs Big Theta,<algorithm-analysis
Big Oh vs Big Theta,<asymptotics
Big Oh vs Big Theta,<ambiguity
What edge-set is required to make a non-cyclic directed disconnected graph initial?,<graph-theory
About the SOS degree of a function and optimization algorithms for the function,<complexity-theory
About the SOS degree of a function and optimization algorithms for the function,<computability
About the SOS degree of a function and optimization algorithms for the function,<np-complete
About the SOS degree of a function and optimization algorithms for the function,<np-hard
About the SOS degree of a function and optimization algorithms for the function,<computation-models
Storage cost of a suffix array,<data-structures
Storage cost of a suffix array,<strings
Storage cost of a suffix array,<substrings
Storage cost of a suffix array,<suffix-array
How do cycles of non-consuming transitions in NFAs influence their halting properties?,<automata
How do cycles of non-consuming transitions in NFAs influence their halting properties?,<finite-automata
How do cycles of non-consuming transitions in NFAs influence their halting properties?,<nondeterminism
Big-O Justification Question,<asymptotics
Big-O Justification Question,<proof-techniques
Big-O Justification Question,<landau-notation
Use max operation in a constraint in Linear Programming,<linear-programming
Use max operation in a constraint in Linear Programming,<integer-programming
When give two encodings rise to the same notion of computability?,<computability
Matrix of Matrices in Python,<programming-languages
Matrix of Matrices in Python,<matrices
"Why does Bellman-Ford with FIFO break, if node is enqued wo/ check for duplicates?",<shortest-path
"Why does Bellman-Ford with FIFO break, if node is enqued wo/ check for duplicates?",<weighted-graphs
A condition ensuring that a bipartite graph have a perfect matching,<matching
A condition ensuring that a bipartite graph have a perfect matching,<bipartite-matching
What are predicates of a sentence?,<terminology
