Title,Tags
Does interpreter for language L1 have to be written in lower level language L0?,<interpreters
What is the significance of negative weight edges in a graph?,<algorithms
What is the significance of negative weight edges in a graph?,<graph theory
Runtime of various versions of binary search,<algorithm analysis
Runtime of various versions of binary search,<runtime analysis
Which problems are hard for P^NP?,<complexity theory
Which problems are hard for P^NP?,<oracle machines
Which component sizes do we observe while randomly deconstructing a tree?,<graphs
Which component sizes do we observe while randomly deconstructing a tree?,<probability theory
Which component sizes do we observe while randomly deconstructing a tree?,<trees
Explanation of Heavy light decomposition,<data structures
Explanation of Heavy light decomposition,<trees
Implementation of datatypes in Haskell?,<data structures
Implementation of datatypes in Haskell?,<term rewriting
Implementation of datatypes in Haskell?,<interactive proof systems
Tight asymptotic bound for recursive algorithm,<algorithm analysis
Tight asymptotic bound for recursive algorithm,<asymptotics
Tight asymptotic bound for recursive algorithm,<recursion
Segmentation and paging,<operating systems
Segmentation and paging,<memory management
Segmentation and paging,<virtual memory
Segmentation and paging,<paging
Finding the subset of S that sums up to k using a black box in O(n) time,<algorithms
Finding the subset of S that sums up to k using a black box in O(n) time,<algorithm analysis
Finding the subset of S that sums up to k using a black box in O(n) time,<subsequences
What is a regular expression that matches all strings over the alphabet except a particular substring?,<formal languages
What is a regular expression that matches all strings over the alphabet except a particular substring?,<regular languages
What is a regular expression that matches all strings over the alphabet except a particular substring?,<regular expressions
Do different variants of Mergesort have different runtime?,<algorithms
Do different variants of Mergesort have different runtime?,<algorithm analysis
Do different variants of Mergesort have different runtime?,<runtime analysis
Do different variants of Mergesort have different runtime?,<recurrence relation
Do different variants of Mergesort have different runtime?,<sorting
mathsf{cotext{ }NP} and Cook reductions,<complexity theory
mathsf{cotext{ }NP} and Cook reductions,<reductions
mathsf{cotext{ }NP} and Cook reductions,<np hard
Name for concept: each pair of sets is either nested or disjoint,<terminology
Name for concept: each pair of sets is either nested or disjoint,<sets
For what kinds of languages is min |NFA| = ë©(min |DFA|)?,<formal languages
For what kinds of languages is min |NFA| = ë©(min |DFA|)?,<automata
For what kinds of languages is min |NFA| = ë©(min |DFA|)?,<finite automata
For what kinds of languages is min |NFA| = ë©(min |DFA|)?,<descriptive complexity
Approximate percentage of the memory s total operating time for refreshes while refreshing DRAM,<computer architecture
High maths for game theory,<reference request
High maths for game theory,<game theory
High maths for game theory,<mathematical analysis
finger search on a red black tree,<terminology
finger search on a red black tree,<data structures
finger search on a red black tree,<search trees
Which of the common sorting algorithms can be parallelized?,<algorithms
Which of the common sorting algorithms can be parallelized?,<sorting
Which of the common sorting algorithms can be parallelized?,<parallel computing
Why does the map function in MapReduce take two parameters?,<terminology
Why does the map function in MapReduce take two parameters?,<programming languages
Why does the map function in MapReduce take two parameters?,<parallel computing
Randomized Median Element Algorithm in Mitzenmacher and Upfal: O(n) sorting step?,<algorithms
Randomized Median Element Algorithm in Mitzenmacher and Upfal: O(n) sorting step?,<algorithm analysis
Randomized Median Element Algorithm in Mitzenmacher and Upfal: O(n) sorting step?,<runtime analysis
Randomized Median Element Algorithm in Mitzenmacher and Upfal: O(n) sorting step?,<search algorithms
Randomized Median Element Algorithm in Mitzenmacher and Upfal: O(n) sorting step?,<randomized algorithms
Time Complexity of Algorithm,<algorithms
Time Complexity of Algorithm,<algorithm analysis
Time Complexity of Algorithm,<runtime analysis
Confusion regarding several time complexities including the logarithm,<algorithms
Confusion regarding several time complexities including the logarithm,<asymptotics
Confusion regarding several time complexities including the logarithm,<runtime analysis
Confusion regarding several time complexities including the logarithm,<landau notation
Does this language have a context free grammar?,<formal languages
Does this language have a context free grammar?,<context free
Does this language have a context free grammar?,<formal grammars
"If someone was designing a computer language, why would they require static members to be defined outside the class?",<programming languages
Comparison between Aho Corasick algorithm and Rabin Karp algorithm,<algorithms
Comparison between Aho Corasick algorithm and Rabin Karp algorithm,<algorithm analysis
Comparison between Aho Corasick algorithm and Rabin Karp algorithm,<runtime analysis
Comparison between Aho Corasick algorithm and Rabin Karp algorithm,<strings
Find all intervals that overlap with a given interval,<algorithms
Find all intervals that overlap with a given interval,<search algorithms
Other greedy choices to solve activity selection problem,<algorithms
Other greedy choices to solve activity selection problem,<optimization
Other greedy choices to solve activity selection problem,<greedy algorithms
Prove or disprove whether L is regular,<formal languages
Prove or disprove whether L is regular,<regular languages
Trouble understanding how to pick constants to prove big theta,<complexity theory
Trouble understanding how to pick constants to prove big theta,<asymptotics
Prove that XYZ is context free,<formal languages
Prove that XYZ is context free,<regular languages
Prove that XYZ is context free,<context free
Approach to solve SPOJ Cardtrick,<algorithms
"Given languages A,B and C, each with alphabet ë£, define ABC as:",<context free
Is Theta symmetric?,<asymptotics
Is Theta symmetric?,<landau notation
Asymptotic approximation of a recurrence relation (Akra Bazzi doesn t seem to apply),<asymptotics
Asymptotic approximation of a recurrence relation (Akra Bazzi doesn t seem to apply),<recurrence relation
Big Theta Proof on polynomial function,<asymptotics
Solving recurrences using substitution method,<asymptotics
Solving recurrences using substitution method,<proof techniques
Solving recurrences using substitution method,<recurrence relation
Rational agent question from Russell and Norvig,<artificial intelligence
Shortest Minimax Path via Floyd Warshall,<algorithms
Shortest Minimax Path via Floyd Warshall,<graph theory
Shortest Minimax Path via Floyd Warshall,<optimization
Shortest Minimax Path via Floyd Warshall,<shortest path
Simple graph canonization algorithm,<algorithms
Simple graph canonization algorithm,<graph theory
Simple graph canonization algorithm,<combinatorics
Is it possible to prove thread safety?,<proof techniques
Is it possible to prove thread safety?,<correctness proof
Is it possible to prove thread safety?,<concurrency
Is it possible to prove thread safety?,<threads
Finding embedded DAG in another DAG based on colors,<graph theory
Finding embedded DAG in another DAG based on colors,<reference request
Are there problems that are polynomial time equivalent to factoring composites?,<complexity theory
Are there problems that are polynomial time equivalent to factoring composites?,<complexity classes
Are there problems that are polynomial time equivalent to factoring composites?,<factoring
Pros and cons of representing strings as lists of characters,<programming languages
Pros and cons of representing strings as lists of characters,<compilers
Pros and cons of representing strings as lists of characters,<functional programming
Help with recurrence solutions,<proof techniques
Help with recurrence solutions,<recurrence relation
Post selection and complexity theory,<complexity theory
Post selection and complexity theory,<terminology
Post selection and complexity theory,<probability theory
Confused by Floating Point Spacing,<computer architecture
Confused by Floating Point Spacing,<floating point
Confused by Floating Point Spacing,<number formats
Equivalence of two lambda expressions for NOT,<lambda calculus
Count elements of a sorted matrix that fall into a given interval,<algorithms
Count elements of a sorted matrix that fall into a given interval,<search algorithms
Count elements of a sorted matrix that fall into a given interval,<matrices
Count elements of a sorted matrix that fall into a given interval,<counting
Modulo operation in monotone complexity,<complexity theory
Modulo operation in monotone complexity,<circuits
What is the optimal solution to prove the reachbility of a node from the root?,<graph theory
What is the optimal solution to prove the reachbility of a node from the root?,<finite automata
What is the optimal solution to prove the reachbility of a node from the root?,<graph traversal
Find a simple path visiting all marked vertices,<algorithms
Find a simple path visiting all marked vertices,<graph theory
Find a simple path visiting all marked vertices,<reference request
Find a simple path visiting all marked vertices,<np hard
Find a simple path visiting all marked vertices,<hamiltonian path
Expected depth of modified kind of treap,<algorithm analysis
Expected depth of modified kind of treap,<data structures
Expected depth of modified kind of treap,<search trees
Expected depth of modified kind of treap,<heaps
Do functions with slower growth than inverse Ackermann appear in runtime bounds?,<reference request
Do functions with slower growth than inverse Ackermann appear in runtime bounds?,<algorithm analysis
Do functions with slower growth than inverse Ackermann appear in runtime bounds?,<time complexity
Do functions with slower growth than inverse Ackermann appear in runtime bounds?,<runtime analysis
What does it mean to multiply or divide polynomials?,<mathematical analysis
What does it mean to multiply or divide polynomials?,<intuition
What does it mean to multiply or divide polynomials?,<polynomials
Error accumulation in a numerical integration,<algorithms
Error accumulation in a numerical integration,<numerical analysis
Error accumulation in a numerical integration,<error estimation
Error accumulation in a numerical integration,<numerical algorithms
Proving that a derived language is regular,<formal languages
Proving that a derived language is regular,<regular languages
Proving that a derived language is regular,<closure properties
Bridge theorems for group theory and formal languages,<formal languages
Bridge theorems for group theory and formal languages,<reference request
Bridge theorems for group theory and formal languages,<automata
Bridge theorems for group theory and formal languages,<discrete mathematics
Bridge theorems for group theory and formal languages,<group theory
Compute  permutation  like problem with modulo,<arithmetic
How to include calls to an O(n) subroutine on finite sized inputs in an analysis?,<terminology
How to include calls to an O(n) subroutine on finite sized inputs in an analysis?,<algorithm analysis
How to include calls to an O(n) subroutine on finite sized inputs in an analysis?,<runtime analysis
Approximation algorithm for Feedback Arc Set,<algorithms
Approximation algorithm for Feedback Arc Set,<graph theory
Approximation algorithm for Feedback Arc Set,<approximation
"Why is it O(1) (and not, say, O(2))?",<terminology
"Why is it O(1) (and not, say, O(2))?",<asymptotics
"Why is it O(1) (and not, say, O(2))?",<landau notation
Running time and stack depth of a lisp recurrence,<algorithm analysis
Running time and stack depth of a lisp recurrence,<programming languages
Running time and stack depth of a lisp recurrence,<recurrence relation
Enumerating all set covers when knowing one set at least,<sets
Enumerating all set covers when knowing one set at least,<set cover
Finding users covering a set x by x,<data structures
Finding users covering a set x by x,<efficiency
Finding users covering a set x by x,<sets
Class of a Language,<formal languages
Class of a Language,<formal grammars
"Sphere, triangle, and other primitive shape intersection",<computational geometry
"Sphere, triangle, and other primitive shape intersection",<graphics
Recover the path to a goal state in A* search algorithm,<algorithms
Recover the path to a goal state in A* search algorithm,<search algorithms
What are some applications of computing the permanent of a matrix?,<linear algebra
What are some applications of computing the permanent of a matrix?,<matrices
How does DNS work if there is no recursive querying?,<computer networks
How does DNS work if there is no recursive querying?,<communication protocols
How does Grover s Quantum Sorting avoid reading the list?,<algorithms
How does Grover s Quantum Sorting avoid reading the list?,<sorting
How does Grover s Quantum Sorting avoid reading the list?,<quantum computing
Why is discrete mathematics required for data structures?,<data structures
Why is discrete mathematics required for data structures?,<discrete mathematics
"Proving the language L= {0^n 1^m space | space m equiv 0 space mod space n, space n geq 2 } is not regular using the pumping lemma",<regular languages
"Proving the language L= {0^n 1^m space | space m equiv 0 space mod space n, space n geq 2 } is not regular using the pumping lemma",<proof techniques
"Proving the language L= {0^n 1^m space | space m equiv 0 space mod space n, space n geq 2 } is not regular using the pumping lemma",<pumping lemma
Factorial algorithm more efficient than naive multiplication,<algorithms
Factorial algorithm more efficient than naive multiplication,<efficiency
Factorial algorithm more efficient than naive multiplication,<arithmetic
Converting NFA to DFA,<automata
Converting NFA to DFA,<finite automata
Is the class of non regular languages is closed under complementation?,<regular languages
Is the class of non regular languages is closed under complementation?,<closure properties
Perfectly Secure Ciphers known other than the OTP,<cryptography
MapReduce Pseudocode,<algorithms
MapReduce Pseudocode,<parallel computing
NTIME(f) subset of DSPACE(f),<complexity theory
NTIME(f) subset of DSPACE(f),<time complexity
NTIME(f) subset of DSPACE(f),<space complexity
Fundamental algorithms in formal language automata theory,<algorithms
Fundamental algorithms in formal language automata theory,<formal languages
Fundamental algorithms in formal language automata theory,<automata
Solving a recurrence with the Master Theorem,<asymptotics
Solving a recurrence with the Master Theorem,<master theorem
Why do most scientists believe that P‰äÊNP?,<nondeterminism
Why do most scientists believe that P‰äÊNP?,<polynomial time
String inputs in Machine Learning,<machine learning
String inputs in Machine Learning,<data mining
"Regex for all odd length string that contains exactly 2 0 s with language {0,1}",<automata
"Regex for all odd length string that contains exactly 2 0 s with language {0,1}",<regular expressions
Undecidable among these for turing machine,<formal languages
Undecidable among these for turing machine,<turing machines
Undecidable among these for turing machine,<undecidability
Can a method be written if the language is undecidable?,<formal grammars
Can a method be written if the language is undecidable?,<undecidability
Can a method be written if the language is undecidable?,<decision problem
Can a method be written if the language is undecidable?,<halting problem
Can a method be written if the language is undecidable?,<turing completeness
"Good serializer"" ADT implementations for Synchronization""""ood ""serializer"" ADT implementations for Synchroniz""""od ""serializer"" ADT implementations for Synchr""""d ""serializer"" ADT implementations for Syn"""" ""serializer"" ADT implementations for S""""""serializer"" ADT implementations for """"serializer"" ADT implementations for """"erializer"" ADT implementa""""rializer"" ADT i""""ialize""",<operating systems
"Good serializer"" ADT implementations for Synchronization""""ood ""serializer"" ADT implementations for Synchroniz""""od ""serializer"" ADT implementations for Synchr""""d ""serializer"" ADT implementations for Syn"""" ""serializer"" ADT implementations for S""""""serializer"" ADT implementations for """"serializer"" ADT implementations for """"erializer"" ADT implementa""""rializer"" ADT i""""ialize""",<synchronization
Is this an example of a type 0 grammar that is not context sensitive?,<formal grammars
Is this an example of a type 0 grammar that is not context sensitive?,<context sensitive
What are some visual tools for the design of concurrent systems?,<programming languages
What are some visual tools for the design of concurrent systems?,<concurrency
FFT for expanded form of equation multiplication,<algorithms
FFT for expanded form of equation multiplication,<algorithm analysis
FFT for expanded form of equation multiplication,<randomized algorithms
FFT for expanded form of equation multiplication,<fourier transform
Equivalence of Context Free Grammar and Context Free Grammar in CNF,<formal languages
Equivalence of Context Free Grammar and Context Free Grammar in CNF,<context free
Equivalence of Context Free Grammar and Context Free Grammar in CNF,<formal grammars
Are turing machine really countable?,<turing machines
Why the height of the weight balanced tree is logarithmic,<binary trees
Why the height of the weight balanced tree is logarithmic,<trees
Use pumping lemma to show L is not context free,<context free
Use pumping lemma to show L is not context free,<pushdown automata
Isn t std::bernoulli_distribution inefficient? Designing a bit parallel Bernoulli generator,<randomized algorithms
Isn t std::bernoulli_distribution inefficient? Designing a bit parallel Bernoulli generator,<integers
Isn t std::bernoulli_distribution inefficient? Designing a bit parallel Bernoulli generator,<randomness
Isn t std::bernoulli_distribution inefficient? Designing a bit parallel Bernoulli generator,<binary arithmetic
Determine whether two languages are context free,<context free
Determine whether two languages are context free,<pushdown automata
What kind of reductions are usually used in order to prove PP completeness?,<complexity theory
Big O and program calls with varied input sizes,<algorithm analysis
Big O and program calls with varied input sizes,<asymptotics
Big O and program calls with varied input sizes,<runtime analysis
Prove that |P(X)| = 2^{|X|},<sets
"If M recognizes an infinite language, then M has a cycle",<regular languages
"If M recognizes an infinite language, then M has a cycle",<finite automata
How to solve for recurrence with substitution or other methods?,<asymptotics
How to solve for recurrence with substitution or other methods?,<recurrence relation
Counting modified perfect matchings,<complexity theory
Counting modified perfect matchings,<graph theory
Characterising (aa)^* in first order logic,<formal languages
Characterising (aa)^* in first order logic,<regular languages
Characterising (aa)^* in first order logic,<logic
Characterising (aa)^* in first order logic,<first order logic
Minimal size of contracting a DAG into a new DAG,<algorithms
Minimal size of contracting a DAG into a new DAG,<graphs
Minimal size of contracting a DAG into a new DAG,<np complete
Minimal size of contracting a DAG into a new DAG,<reductions
Can a loop be expressed by only the sequence of statements and the choice of statements?,<programming languages
Can a loop be expressed by only the sequence of statements and the choice of statements?,<computation models
Can a loop be expressed by only the sequence of statements and the choice of statements?,<programming paradigms
NFA random generator,<finite automata
NFA random generator,<pseudo random generators
NFA random generator,<random
Language of balanced parentheses; Biconditional proof about parentheses,<formal languages
Language of balanced parentheses; Biconditional proof about parentheses,<context free
Language of balanced parentheses; Biconditional proof about parentheses,<induction
Prove L to not context free using pumping lemma on language L,<context free
Prove L to not context free using pumping lemma on language L,<pumping lemma
Are the following loops O(n^2) complexity,<algorithm analysis
Constructing regular expressions with given substring requirments,<formal languages
Constructing regular expressions with given substring requirments,<regular expressions
Hardware protection needed for operating system kernel,<operating systems
How to prove that the composite strategy is prefix closed and respects the alternation condition?,<proof techniques
How to prove that the composite strategy is prefix closed and respects the alternation condition?,<semantics
How to prove that the composite strategy is prefix closed and respects the alternation condition?,<game semantics
How is non ambuiguity different from determinism?,<context free
How is non ambuiguity different from determinism?,<formal grammars
How is non ambuiguity different from determinism?,<parsers
Immediate positions algorithm?,<algorithms
Immediate positions algorithm?,<algorithm analysis
Immediate positions algorithm?,<search algorithms
Problem with storing an existing triangulation in a DCEL,<algorithms
Problem with storing an existing triangulation in a DCEL,<data structures
Problem with storing an existing triangulation in a DCEL,<computational geometry
Abduction in ASP,<logic
Abduction in ASP,<logic programming
Abduction in ASP,<answer set programming
TCP delayed duplicate problem,<computer networks
SAT not reducible to 2SAT,<reductions
why not just use a random number generator as a hash function?,<hash
why not just use a random number generator as a hash function?,<probabilistic algorithms
Clarification sought for definition of a cut that respects a set A of edges in Graph Theory,<graph theory
Clarification sought for definition of a cut that respects a set A of edges in Graph Theory,<terminology
Saxe s proof of 1 embeddability,<np complete
Polynomial delay,<terminology
Polynomial delay,<landau notation
Class of the language of Turing machines that loop on at least one input,<regular languages
Class of the language of Turing machines that loop on at least one input,<turing machines
Class of the language of Turing machines that loop on at least one input,<turing completeness
How to calculate or estimate how long it takes to solve a recurrence relation?,<recurrence relation
"How to map the tapes of a k tape"" Turing Machine into the single tape of a ""1 tape"" Turing Machine""""ow to map the tapes of a ""k tape"" Turing Machine into the single tape of""""w to map the tapes of a ""k tape"" Turing Machin"""" to map the tapes of """,<turing machines
"How to map the tapes of a k tape"" Turing Machine into the single tape of a ""1 tape"" Turing Machine""""ow to map the tapes of a ""k tape"" Turing Machine into the single tape of""""w to map the tapes of a ""k tape"" Turing Machin"""" to map the tapes of """,<simulation
Static scope and dynamic scope,<programming languages
Static scope and dynamic scope,<semantics
Static scope and dynamic scope,<variable binding
Math term for Associative arraysMapsDictionaries,<discrete mathematics
Two Dimensional Tape of Turing Machine,<computability
Two Dimensional Tape of Turing Machine,<turing machines
Two Dimensional Tape of Turing Machine,<simulation
Solving a recurrence,<algorithm analysis
Why Is Alloy not an Answer Set Programming system?,<sat solvers
Why Is Alloy not an Answer Set Programming system?,<answer set programming
How to encode date as input in neural network?,<machine learning
How to encode date as input in neural network?,<artificial intelligence
How to encode date as input in neural network?,<neural networks
"least significant bit,and most significant bit",<computer architecture
"NP COMPLETE:Why say reduction algorithm computes reduction function""?""""P COMPLETE:Why say ""reduction algorithm computes """" COMPLETE:Why say ""reduction """"COMPLETE:W""",<np complete
"NP COMPLETE:Why say reduction algorithm computes reduction function""?""""P COMPLETE:Why say ""reduction algorithm computes """" COMPLETE:Why say ""reduction """"COMPLETE:W""",<complexity classes
Convert sum x_i = y to 3 sat,<satisfiability
Convert sum x_i = y to 3 sat,<sat solvers
How to calculate Complexity Time O()?,<algorithms
How to calculate Complexity Time O()?,<time complexity
A containment result in complexity,<complexity theory
A simple question on P,<complexity theory
Pumping a Language does not imply regular,<formal languages
Pumping a Language does not imply regular,<regular languages
Pumping a Language does not imply regular,<pumping lemma
Solving a complicated recurrence relation,<recurrence relation
Drawing the Design of an SRAM chip,<memory management
Drawing the Design of an SRAM chip,<memory hardware
Complexity of keeping track of K smallest integers in a stream,<algorithms
Complexity of keeping track of K smallest integers in a stream,<algorithm analysis
Complexity of keeping track of K smallest integers in a stream,<runtime analysis
Complexity of keeping track of K smallest integers in a stream,<average case
create divide and conquer algorithm,<algorithms
create divide and conquer algorithm,<divide and conquer
proving the error bound for a hypothesis,<machine learning
proving the error bound for a hypothesis,<learning theory
Intro to Martin LÌ¦f type theory,<logic
Intro to Martin LÌ¦f type theory,<type theory
Interest in Artificial Intelligence,<artificial intelligence
Show a TM recognizable language of TMs can be expressed by TM description language of equivalent TMs,<turing machines
Show a TM recognizable language of TMs can be expressed by TM description language of equivalent TMs,<decision problem
Complexity of a recursive bignum multiplication algorithm,<algorithms
Complexity of a recursive bignum multiplication algorithm,<time complexity
Complexity of a recursive bignum multiplication algorithm,<recursion
Printing The Longest Path from Root to Leaf in Binary Tree,<binary trees
Printing The Longest Path from Root to Leaf in Binary Tree,<recursion
Does a Universal Turing Machine have more computational power than a non universal one?,<turing completeness
Smallest set of features that would make relational algebra Turing complete,<computation models
Smallest set of features that would make relational algebra Turing complete,<turing completeness
Smallest set of features that would make relational algebra Turing complete,<relational algebra
"Clear, complete, proof that a language is Turing Compete?",<computability
"Clear, complete, proof that a language is Turing Compete?",<turing machines
"Clear, complete, proof that a language is Turing Compete?",<automata
"Clear, complete, proof that a language is Turing Compete?",<turing completeness
"Clear, complete, proof that a language is Turing Compete?",<church turing thesis
Proving a Language is Irregular using Myhill Nerode,<formal languages
Iterative merge sort,<algorithms
Iterative merge sort,<data structures
"Maintaining an efficient ordering where you can insert elements in between"" any two other elements in the ordering?""""aintaining an efficient ordering where you can inse""",<data structures
"Maintaining an efficient ordering where you can insert elements in between"" any two other elements in the ordering?""""aintaining an efficient ordering where you can inse""",<graphs
"Maintaining an efficient ordering where you can insert elements in between"" any two other elements in the ordering?""""aintaining an efficient ordering where you can inse""",<linked lists
"Maintaining an efficient ordering where you can insert elements in between"" any two other elements in the ordering?""""aintaining an efficient ordering where you can inse""",<partial order
"Maintaining an efficient ordering where you can insert elements in between"" any two other elements in the ordering?""""aintaining an efficient ordering where you can inse""",<order theory
a jigsaw problem: recreating a subgraph from a limited number of fragments on an original graph,<graph theory
a jigsaw problem: recreating a subgraph from a limited number of fragments on an original graph,<graphs
Algorithm for splitting array into subarrays with sums close to the target value,<algorithms
Algorithm for splitting array into subarrays with sums close to the target value,<dynamic programming
N ary (NOT binary) Gentle Boost algorithm?,<algorithms
N ary (NOT binary) Gentle Boost algorithm?,<machine learning
N ary (NOT binary) Gentle Boost algorithm?,<classification
"Object recognition   given an image, does it contain a particular 3D object of interest?",<machine learning
"Object recognition   given an image, does it contain a particular 3D object of interest?",<image processing
"Object recognition   given an image, does it contain a particular 3D object of interest?",<computer vision
"Object recognition   given an image, does it contain a particular 3D object of interest?",<pattern recognition
trouble with bijection definition,<proof techniques
trouble with bijection definition,<discrete mathematics
trouble with bijection definition,<correctness proof
trouble with bijection definition,<partial order
How to prove substring is a partial order,<partial order
Algorithms to play randomized game,<algorithms
Algorithms to play randomized game,<artificial intelligence
Algorithms to play randomized game,<board games
Algorithms to play randomized game,<computer games
Complexity of recursive Fibonacci algorithm,<algorithms
Complexity of recursive Fibonacci algorithm,<time complexity
Complexity of recursive Fibonacci algorithm,<recursion
Finding both the longest and shortest path in a convex polygon,<algorithms
Finding both the longest and shortest path in a convex polygon,<complexity theory
Finding both the longest and shortest path in a convex polygon,<algorithm analysis
Finding both the longest and shortest path in a convex polygon,<computational geometry
Drawbacks of repeating a single pattern matching procedure for many patterns,<algorithms
Drawbacks of repeating a single pattern matching procedure for many patterns,<search algorithms
Drawbacks of repeating a single pattern matching procedure for many patterns,<strings
Drawbacks of repeating a single pattern matching procedure for many patterns,<substrings
On approximations and reductions,<complexity theory
On approximations and reductions,<reductions
linklist and memory issues,<algorithms
linklist and memory issues,<data structures
linklist and memory issues,<data mining
linklist and memory issues,<linked lists
Estimating the time until we obtain five in a row?,<algorithms
Estimating the time until we obtain five in a row?,<combinatorics
Estimating the time until we obtain five in a row?,<probability theory
Estimating the time until we obtain five in a row?,<approximation
Why do compilers produce assembly code?,<compilers
Why do compilers produce assembly code?,<code generation
What areas in EE overlap closely with CS,<computer networks
What areas in EE overlap closely with CS,<research
Type inference of pair (product) types,<type theory
Type inference of pair (product) types,<type inference
Type inference of pair (product) types,<unification
NFA and DFA storage cost,<regular languages
NFA and DFA storage cost,<automata
NFA and DFA storage cost,<finite automata
NFA and DFA storage cost,<descriptive complexity
Showing that CLIQUE can be verified in polynomial time,<complexity theory
Showing that CLIQUE can be verified in polynomial time,<decision problem
Showing that CLIQUE can be verified in polynomial time,<np
Number of Independent Sets in a tree,<algorithms
Number of Independent Sets in a tree,<trees
compressed information = randomness?,<information theory
compressed information = randomness?,<data compression
Recursive equation for complexity: T(n) = log(n) * T(log(n)) + n,<asymptotics
Recursive equation for complexity: T(n) = log(n) * T(log(n)) + n,<runtime analysis
Recursive equation for complexity: T(n) = log(n) * T(log(n)) + n,<recursion
Recursive equation for complexity: T(n) = log(n) * T(log(n)) + n,<master theorem
Counting Deterministic Finite Automata,<finite automata
Is an Event Counter essentially an integer version of Barrier?,<terminology
Is an Event Counter essentially an integer version of Barrier?,<operating systems
Is the set of all valid C programs countable?,<formal languages
Is the set of all valid C programs countable?,<programming languages
Is the set of all valid C programs countable?,<uncountability
Are regular languages closed under inverse homomorphism?,<formal languages
Are regular languages closed under inverse homomorphism?,<regular languages
Are regular languages closed under inverse homomorphism?,<closure properties
How do computers compute?,<entropy
How do computers compute?,<memory hardware
Reference for an undecidability proof,<reference request
Reference for an undecidability proof,<proof techniques
Reference for an undecidability proof,<undecidability
Reference for an undecidability proof,<decision problem
"An incrementally condensed transitive reduction of a DAG, with efficient reachability queries",<algorithms
"An incrementally condensed transitive reduction of a DAG, with efficient reachability queries",<data structures
"An incrementally condensed transitive reduction of a DAG, with efficient reachability queries",<graphs
"An incrementally condensed transitive reduction of a DAG, with efficient reachability queries",<shortest path
"An incrementally condensed transitive reduction of a DAG, with efficient reachability queries",<online algorithms
does godel s incompleteness theorem shed any light on dynamic vs typed languages?,<type theory
Does inserting and immediately removing a node change a red black tree?,<data structures
Does inserting and immediately removing a node change a red black tree?,<binary trees
Does inserting and immediately removing a node change a red black tree?,<search trees
One O(n^k) algorithm requiring only one O(2^n) computation (for all n instances) is P or NP,<complexity theory
One O(n^k) algorithm requiring only one O(2^n) computation (for all n instances) is P or NP,<decision problem
One O(n^k) algorithm requiring only one O(2^n) computation (for all n instances) is P or NP,<np
How do you say when a language is Turing complete only in a trivial way?,<lambda calculus
How do you say when a language is Turing complete only in a trivial way?,<turing completeness
"Verify correctness of quantifier elimination, using SAT",<logic
"Verify correctness of quantifier elimination, using SAT",<satisfiability
"Verify correctness of quantifier elimination, using SAT",<first order logic
"Verify correctness of quantifier elimination, using SAT",<software verification
"Verify correctness of quantifier elimination, using SAT",<model checking
Number of 1 child nodes in a binary tree,<binary trees
Are QR codes Turing complete under the rules of Conway s Game of Life?,<computability
Are QR codes Turing complete under the rules of Conway s Game of Life?,<computation models
Are QR codes Turing complete under the rules of Conway s Game of Life?,<turing completeness
Example of an algorithm where a low order term dominates the runtime for any practical input?,<algorithms
Example of an algorithm where a low order term dominates the runtime for any practical input?,<asymptotics
Performance of row  vs. column wise matrix traversal,<cpu cache
Performance of row  vs. column wise matrix traversal,<performance
Can I express 100 as a three digit 9 s complement number?,<binary arithmetic
What will be minimum no of operation to make whole matrix zero if one is allowed to multiply a row or column by zero?,<algorithms
What will be minimum no of operation to make whole matrix zero if one is allowed to multiply a row or column by zero?,<complexity theory
What will be minimum no of operation to make whole matrix zero if one is allowed to multiply a row or column by zero?,<graph theory
What will be minimum no of operation to make whole matrix zero if one is allowed to multiply a row or column by zero?,<data structures
What will be minimum no of operation to make whole matrix zero if one is allowed to multiply a row or column by zero?,<discrete mathematics
Making a regular grammar for this language,<formal languages
Making a regular grammar for this language,<regular languages
Making a regular grammar for this language,<formal grammars
Is there a graph product that is multiplicative in independence number?,<complexity theory
Is there a graph product that is multiplicative in independence number?,<graph theory
Regular expression for a string not containing a set of substrings,<regular languages
Regular expression for a string not containing a set of substrings,<regular expressions
Running Floyd Warshall algorithm on graph with negative cost cycle,<algorithms
Running Floyd Warshall algorithm on graph with negative cost cycle,<graph theory
Running Floyd Warshall algorithm on graph with negative cost cycle,<shortest path
Deriving the exact number of execution times,<time complexity
Deriving the exact number of execution times,<runtime analysis
Finding asymptotic time complexity,<time complexity
Finding asymptotic time complexity,<asymptotics
CoNP and NPhard intersection,<complexity theory
Regular Expression as basis for creating this grammar,<formal languages
Regular Expression as basis for creating this grammar,<automata
Regular Expression as basis for creating this grammar,<formal grammars
Regular Expression as basis for creating this grammar,<regular expressions
Reducing states of a GTG,<formal languages
Reducing states of a GTG,<graphs
Reducing states of a GTG,<automata
Reducing states of a GTG,<formal grammars
Writing a program to find polynomial f(x) from f(1) and f(f(1)),<mathematical programming
Writing a program to find polynomial f(x) from f(1) and f(f(1)),<polynomials
Reductions to SAT,<reference request
Reductions to SAT,<satisfiability
Proof that probability that hashing with open addressing needs more than k attempts is 2^{ k} at most,<algorithm analysis
Proof that probability that hashing with open addressing needs more than k attempts is 2^{ k} at most,<data structures
Proof that probability that hashing with open addressing needs more than k attempts is 2^{ k} at most,<hash tables
Is this beta reduction well defined?,<programming languages
